dtime,time,open,high,low,close,vwap,volume,count
2022-10-30 11:00:00,1667127600,0.9967,0.99687,0.99652,0.99668,0.99668,118688.49950414,221
2022-10-30 12:00:00,1667131200,0.9968,0.99683,0.99652,0.99669,0.9966,76844.03723376,186
2022-10-30 13:00:00,1667134800,0.99652,0.99669,0.99611,0.99643,0.99645,329143.1310929,585
2022-10-30 14:00:00,1667138400,0.99643,0.99732,0.99642,0.9968,0.99698,309970.79018935,465
2022-10-30 15:00:00,1667142000,0.99679,0.99718,0.99658,0.99709,0.99684,92206.7535777,300
2022-10-30 16:00:00,1667145600,0.997,0.99774,0.99642,0.99671,0.99708,294256.59489279,387
2022-10-30 17:00:00,1667149200,0.99706,0.9974,0.99691,0.99721,0.99716,202195.6804348,340
2022-10-30 18:00:00,1667152800,0.99721,0.99779,0.9967,0.9968,0.99696,970340.00168335,399
2022-10-30 19:00:00,1667156400,0.99687,0.99687,0.99636,0.9967,0.99651,323104.09704936,414
2022-10-30 20:00:00,1667160000,0.9965,0.99674,0.99612,0.99623,0.99629,176901.58673531,318
2022-10-30 21:00:00,1667163600,0.99617,0.99623,0.99552,0.99568,0.99576,407002.4664293,298
2022-10-30 22:00:00,1667167200,0.99571,0.9961,0.99484,0.99593,0.99532,126435.92993097,299
2022-10-30 23:00:00,1667170800,0.9958,0.99622,0.99554,0.99562,0.99592,65590.79461432,139
2022-10-31 00:00:00,1667174400,0.9957,0.99669,0.99554,0.99599,0.99614,276255.4702264,435
2022-10-31 01:00:00,1667178000,0.99599,0.99633,0.99437,0.99491,0.99509,702642.09204986,663
2022-10-31 02:00:00,1667181600,0.9948,0.99574,0.99458,0.99574,0.99496,242023.67522734,286
2022-10-31 03:00:00,1667185200,0.99556,0.99658,0.99535,0.99654,0.99583,51953.63882896,199
2022-10-31 04:00:00,1667188800,0.9965,0.99668,0.99597,0.996,0.99633,272727.68527056,309
2022-10-31 05:00:00,1667192400,0.99624,0.99625,0.99454,0.99477,0.99548,319326.77965696,405
2022-10-31 06:00:00,1667196000,0.99482,0.99539,0.99392,0.99539,0.99467,1124455.06238119,693
2022-10-31 07:00:00,1667199600,0.9954,0.99551,0.993,0.993,0.99413,442351.75787699,562
2022-10-31 08:00:00,1667203200,0.99313,0.99334,0.99164,0.99243,0.99222,906546.12641451,584
2022-10-31 09:00:00,1667206800,0.9924,0.9949,0.99237,0.9949,0.99352,1221863.46958921,857
2022-10-31 10:00:00,1667210400,0.9949,0.9949,0.99287,0.9934,0.99373,959723.00716926,570
2022-10-31 11:00:00,1667214000,0.99335,0.99408,0.99269,0.99394,0.99334,507585.1321867,696
2022-10-31 12:00:00,1667217600,0.99387,0.99387,0.99113,0.99133,0.99298,950208.73223059,749
2022-10-31 13:00:00,1667221200,0.99122,0.99174,0.98893,0.98908,0.99001,758303.92110704,707
2022-10-31 14:00:00,1667224800,0.98902,0.9908,0.98828,0.98889,0.98948,1283336.32798949,1085
2022-10-31 15:00:00,1667228400,0.98902,0.98953,0.98757,0.98854,0.98869,1053811.27934881,626
2022-10-31 16:00:00,1667232000,0.98849,0.98916,0.98779,0.98779,0.98876,516577.56375399,740
2022-10-31 17:00:00,1667235600,0.98786,0.98859,0.98744,0.98859,0.98807,814732.87641389,648
2022-10-31 18:00:00,1667239200,0.98859,0.98952,0.98815,0.98887,0.98874,116349.31777336,256
2022-10-31 19:00:00,1667242800,0.98892,0.98892,0.98781,0.98839,0.98812,37828.71904763,139
2022-10-31 20:00:00,1667246400,0.98825,0.98879,0.98824,0.9886,0.9885,126700.96694825,454
2022-10-31 21:00:00,1667250000,0.98858,0.989,0.9884,0.9884,0.98846,148867.00590966,377
2022-10-31 22:00:00,1667253600,0.98848,0.98895,0.98839,0.98841,0.98852,305150.67064053,781
2022-10-31 23:00:00,1667257200,0.98862,0.98875,0.98837,0.9886,0.9886,68384.95930998,216
2022-11-01 00:00:00,1667260800,0.98849,0.98895,0.98824,0.98842,0.98867,184056.466965,481
2022-11-01 01:00:00,1667264400,0.98857,0.98977,0.98848,0.98957,0.98917,53252.31816857,247
2022-11-01 02:00:00,1667268000,0.98955,0.99176,0.98927,0.99053,0.99077,472236.65927628,274
2022-11-01 03:00:00,1667271600,0.99047,0.99059,0.98957,0.99031,0.9902,131526.63897991,192
2022-11-01 04:00:00,1667275200,0.9901,0.99077,0.99004,0.99052,0.99046,280560.66704708,387
2022-11-01 05:00:00,1667278800,0.99051,0.99257,0.99047,0.99227,0.99108,108238.95691146,333
2022-11-01 06:00:00,1667282400,0.99232,0.99373,0.99217,0.99308,0.99306,440316.8293952,375
2022-11-01 07:00:00,1667286000,0.99305,0.9936,0.99135,0.99324,0.99243,462566.1849021,425
2022-11-01 08:00:00,1667289600,0.9933,0.99497,0.99227,0.99281,0.99362,471860.78296082,392
2022-11-01 09:00:00,1667293200,0.99261,0.99344,0.99161,0.99322,0.99266,795268.5323254,677
2022-11-01 10:00:00,1667296800,0.99322,0.99406,0.99232,0.99341,0.99311,531379.13705428,494
2022-11-01 11:00:00,1667300400,0.99354,0.99415,0.99256,0.99338,0.99338,816381.86368875,501
2022-11-01 12:00:00,1667304000,0.99356,0.99462,0.99336,0.99387,0.99406,886117.50383472,719
2022-11-01 13:00:00,1667307600,0.99389,0.99497,0.9926,0.99331,0.99355,1135629.83136905,689
2022-11-01 14:00:00,1667311200,0.99338,0.99356,0.98589,0.98646,0.99005,1506035.97234026,883
2022-11-01 15:00:00,1667314800,0.98662,0.98816,0.986,0.98682,0.98674,812790.22476311,574
2022-11-01 16:00:00,1667318400,0.9868,0.99013,0.98517,0.98601,0.98731,1149562.30588181,1035
2022-11-01 17:00:00,1667322000,0.98603,0.98794,0.98564,0.98775,0.98663,178050.49151653,479
2022-11-01 18:00:00,1667325600,0.98782,0.98828,0.98747,0.98806,0.98793,373468.91173487,545
2022-11-01 19:00:00,1667329200,0.98799,0.98807,0.98718,0.98759,0.98758,289343.16064283,486
2022-11-01 20:00:00,1667332800,0.98758,0.98768,0.9871,0.9873,0.98729,59526.50283276,280
2022-11-01 21:00:00,1667336400,0.98736,0.98826,0.9872,0.98764,0.98757,241277.973172,401
2022-11-01 22:00:00,1667340000,0.98764,0.9879,0.9869,0.98734,0.98731,239311.18848741,367
2022-11-01 23:00:00,1667343600,0.98731,0.9878,0.98715,0.98762,0.98729,501744.37427395,413
2022-11-02 00:00:00,1667347200,0.98773,0.98852,0.98732,0.9885,0.9876,92880.63700004,286
2022-11-02 01:00:00,1667350800,0.9885,0.98873,0.98818,0.98872,0.9885,75333.80413644,144
2022-11-02 02:00:00,1667354400,0.98867,0.98961,0.98717,0.98938,0.9882,429432.74546408,658
2022-11-02 03:00:00,1667358000,0.98952,0.99015,0.98923,0.98948,0.98956,719361.77127471,480
2022-11-02 04:00:00,1667361600,0.98935,0.98939,0.98802,0.9886,0.98858,242221.2491916,365
2022-11-02 05:00:00,1667365200,0.9884,0.9892,0.98824,0.9887,0.98881,118789.00794169,242
2022-11-02 06:00:00,1667368800,0.98889,0.98903,0.9879,0.98801,0.98841,124096.97469596,262
2022-11-02 07:00:00,1667372400,0.98826,0.98852,0.98696,0.98831,0.98765,193571.82392665,463
2022-11-02 08:00:00,1667376000,0.9885,0.99054,0.9881,0.99006,0.98974,684265.05088065,654
2022-11-02 09:00:00,1667379600,0.99014,0.9904,0.98861,0.9902,0.98929,545235.97622291,620
2022-11-02 10:00:00,1667383200,0.9904,0.99082,0.98925,0.98991,0.98993,1043617.73661375,752
2022-11-02 11:00:00,1667386800,0.98992,0.99041,0.98881,0.98979,0.98958,1208217.94612158,688
2022-11-02 12:00:00,1667390400,0.98971,0.99049,0.98854,0.99043,0.98952,543665.46869209,614
2022-11-02 13:00:00,1667394000,0.99037,0.9911,0.98866,0.9892,0.99,353638.40397056,490
2022-11-02 14:00:00,1667397600,0.98901,0.98924,0.987,0.98721,0.98786,2002731.13074613,802
2022-11-02 15:00:00,1667401200,0.98718,0.98824,0.98633,0.98719,0.98726,1208748.84340018,689
2022-11-02 16:00:00,1667404800,0.98728,0.98753,0.9858,0.98678,0.9864,538947.93843469,515
2022-11-02 17:00:00,1667408400,0.9867,0.98899,0.98572,0.98757,0.98726,671299.64482259,545
2022-11-02 18:00:00,1667412000,0.98781,0.99724,0.98755,0.98873,0.99233,4821037.44736814,1664
2022-11-02 19:00:00,1667415600,0.98856,0.9903,0.98221,0.9832,0.98519,1253023.14720349,653
2022-11-02 20:00:00,1667419200,0.9831,0.98333,0.98073,0.98143,0.98206,1765319.47473034,431
2022-11-02 21:00:00,1667422800,0.98151,0.98206,0.98151,0.98206,0.98181,36192.89310157,132
2022-11-02 22:00:00,1667426400,0.98206,0.9831,0.9815,0.98189,0.98176,181103.53182088,171
2022-11-02 23:00:00,1667430000,0.98172,0.98207,0.98111,0.98167,0.98147,639088.49862215,430
2022-11-03 00:00:00,1667433600,0.9817,0.98235,0.9812,0.9823,0.98152,198965.3299531,364
2022-11-03 01:00:00,1667437200,0.98234,0.98401,0.98216,0.98326,0.98338,303870.35859887,317
2022-11-03 02:00:00,1667440800,0.98337,0.98407,0.9829,0.9829,0.98351,385650.01048596,675
2022-11-03 03:00:00,1667444400,0.98323,0.98345,0.9827,0.98334,0.98303,185465.58937342,347
2022-11-03 04:00:00,1667448000,0.98329,0.9838,0.98302,0.9837,0.98329,123738.9884224,281
2022-11-03 05:00:00,1667451600,0.9837,0.98385,0.98266,0.98292,0.98315,73183.66636615,343
2022-11-03 06:00:00,1667455200,0.98266,0.98276,0.98079,0.98091,0.98132,842995.78248637,651
2022-11-03 07:00:00,1667458800,0.98091,0.98095,0.97744,0.97831,0.97944,1296299.71738277,796
2022-11-03 08:00:00,1667462400,0.97841,0.97899,0.97624,0.97702,0.97766,1670047.77242386,779
2022-11-03 09:00:00,1667466000,0.9768,0.97715,0.9751,0.97535,0.97574,1297760.87128386,562
2022-11-03 10:00:00,1667469600,0.97557,0.9758,0.9734,0.97477,0.97437,478866.08884997,487
2022-11-03 11:00:00,1667473200,0.97477,0.97521,0.97388,0.9742,0.97443,334777.86613304,574
2022-11-03 12:00:00,1667476800,0.97436,0.97679,0.97388,0.97415,0.97496,2621508.4169032,1134
2022-11-03 13:00:00,1667480400,0.97415,0.97593,0.97362,0.97437,0.97464,1943787.16930807,964
2022-11-03 14:00:00,1667484000,0.97447,0.9793,0.97447,0.97833,0.97701,1469802.79301914,647
2022-11-03 15:00:00,1667487600,0.97832,0.97865,0.97539,0.97578,0.97759,1278732.82367902,468
2022-11-03 16:00:00,1667491200,0.97591,0.97711,0.97462,0.97512,0.97583,467418.26476264,399
2022-11-03 17:00:00,1667494800,0.97501,0.97555,0.9745,0.9748,0.9751,251898.46128785,413
2022-11-03 18:00:00,1667498400,0.97489,0.97574,0.9743,0.97523,0.97512,276895.78469758,576
2022-11-03 19:00:00,1667502000,0.97569,0.97636,0.97508,0.97526,0.97593,117829.36393909,288
2022-11-03 20:00:00,1667505600,0.97548,0.97556,0.97483,0.9753,0.97516,113205.44144782,364
2022-11-03 21:00:00,1667509200,0.97546,0.97571,0.97481,0.97562,0.97526,131788.12735293,421
2022-11-03 22:00:00,1667512800,0.97562,0.97623,0.97432,0.97503,0.97583,409297.50135034,433
2022-11-03 23:00:00,1667516400,0.9754,0.97545,0.97471,0.97493,0.97492,368266.44016037,399
2022-11-04 00:00:00,1667520000,0.97487,0.97598,0.97474,0.97529,0.97544,610935.22055283,695
2022-11-04 01:00:00,1667523600,0.97529,0.97662,0.9748,0.97635,0.97559,210202.0389409,464
2022-11-04 02:00:00,1667527200,0.97639,0.97693,0.97602,0.97668,0.97636,296434.19902375,469
2022-11-04 03:00:00,1667530800,0.97669,0.97732,0.97669,0.97732,0.97701,194350.25968452,207
2022-11-04 04:00:00,1667534400,0.97732,0.97883,0.97725,0.97865,0.97794,94461.56484421,251
2022-11-04 05:00:00,1667538000,0.97864,0.97899,0.97765,0.97765,0.97805,220499.92605915,311
2022-11-04 06:00:00,1667541600,0.97751,0.97935,0.9774,0.97815,0.97833,1230256.74450248,781
2022-11-04 07:00:00,1667545200,0.97813,0.97862,0.97591,0.97647,0.97741,937569.2773722,678
2022-11-04 08:00:00,1667548800,0.97663,0.97841,0.97663,0.97749,0.9777,505022.67429325,644
2022-11-04 09:00:00,1667552400,0.9776,0.97919,0.9771,0.97773,0.97819,1554808.85932232,993
2022-11-04 10:00:00,1667556000,0.97773,0.97947,0.97754,0.97925,0.97856,1614146.08810619,950
2022-11-04 11:00:00,1667559600,0.97925,0.98081,0.97882,0.97987,0.97976,1548305.09845171,852
2022-11-04 12:00:00,1667563200,0.97988,0.98451,0.97591,0.98445,0.97885,1788562.49604061,989
2022-11-04 13:00:00,1667566800,0.98442,0.98758,0.98381,0.98621,0.98624,1236565.61054906,1064
2022-11-04 14:00:00,1667570400,0.98642,0.99368,0.98581,0.9923,0.99073,1691950.72263178,1296
2022-11-04 15:00:00,1667574000,0.99254,0.99283,0.98856,0.98925,0.99057,1405915.73489649,888
2022-11-04 16:00:00,1667577600,0.98925,0.99112,0.98841,0.99112,0.98992,1173137.38634723,1039
2022-11-04 17:00:00,1667581200,0.99091,0.9924,0.99081,0.99192,0.99159,566162.01916252,487
2022-11-04 18:00:00,1667584800,0.99197,0.99447,0.99109,0.99439,0.99293,1459097.92652845,803
2022-11-04 19:00:00,1667588400,0.9943,0.99612,0.99411,0.99577,0.99532,613914.49123592,663
2022-11-04 20:00:00,1667592000,0.99575,0.9959,0.99525,0.9956,0.99568,245666.54790678,342
2022-11-04 21:00:00,1667595600,0.99561,0.99614,0.99534,0.99611,0.99591,315765.05949038,368
2022-11-04 22:00:00,1667599200,0.99611,0.99614,0.99506,0.99594,0.99556,230784.97782862,405
2022-11-04 23:00:00,1667602800,0.99594,0.99599,0.99538,0.99542,0.99551,68800.16751546,114
2022-11-05 00:00:00,1667606400,0.99549,0.99784,0.99532,0.996,0.99634,1251310.59293896,1008
2022-11-05 01:00:00,1667610000,0.99644,0.99654,0.99586,0.9964,0.99616,66795.5003694,129
2022-11-05 02:00:00,1667613600,0.99633,0.99652,0.99585,0.99587,0.99621,60001.33187419,246
2022-11-05 03:00:00,1667617200,0.99623,0.9965,0.99586,0.99617,0.99637,62720.61904424,99
2022-11-05 04:00:00,1667620800,0.9965,0.9965,0.99591,0.99591,0.99621,22401.89037743,82
2022-11-05 05:00:00,1667624400,0.99591,0.99657,0.99591,0.9961,0.99633,23693.22823354,128
2022-11-05 06:00:00,1667628000,0.99649,0.99649,0.99592,0.99596,0.99619,16259.61903129,75
2022-11-05 07:00:00,1667631600,0.99593,0.9964,0.99589,0.99591,0.99596,34758.59061597,68
2022-11-05 08:00:00,1667635200,0.99591,0.99641,0.99591,0.99591,0.996,55636.78453066,83
2022-11-05 09:00:00,1667638800,0.99591,0.9965,0.99586,0.99591,0.99612,33980.63979353,88
2022-11-05 10:00:00,1667642400,0.99631,0.99644,0.99572,0.99593,0.99592,37978.49455385,78
2022-11-05 11:00:00,1667646000,0.99593,0.99633,0.99581,0.99583,0.99601,57821.17208298,77
2022-11-05 12:00:00,1667649600,0.99628,0.99639,0.99573,0.99581,0.99595,146007.38226624,193
2022-11-05 13:00:00,1667653200,0.99581,0.99616,0.9955,0.99571,0.9959,94903.47796172,120
2022-11-05 14:00:00,1667656800,0.99571,0.99615,0.99552,0.99586,0.99581,146955.69030379,179
2022-11-05 15:00:00,1667660400,0.99586,0.99629,0.99572,0.99629,0.99606,284481.77453735,470
2022-11-05 16:00:00,1667664000,0.99632,0.99649,0.99586,0.99639,0.99613,67525.07563669,236
2022-11-05 17:00:00,1667667600,0.99638,0.99672,0.99609,0.99609,0.99648,262178.98907273,369
2022-11-05 18:00:00,1667671200,0.99657,0.99668,0.99612,0.99613,0.99629,120742.82925525,247
2022-11-05 19:00:00,1667674800,0.99613,0.99657,0.99612,0.99612,0.99631,28455.26763299,98
2022-11-05 20:00:00,1667678400,0.9965,0.9966,0.99611,0.99612,0.99635,18420.55321052,72
2022-11-05 21:00:00,1667682000,0.99657,0.9966,0.99608,0.9964,0.99618,17351.23464775,103
2022-11-05 22:00:00,1667685600,0.99612,0.9966,0.9961,0.9961,0.99619,29907.40162938,75
2022-11-05 23:00:00,1667689200,0.9961,0.99659,0.9959,0.99594,0.99619,80185.6311802,229
2022-11-06 00:00:00,1667692800,0.9964,0.9965,0.99594,0.99636,0.99621,52483.20666722,93
2022-11-06 01:00:00,1667696400,0.99602,0.99647,0.99582,0.99582,0.99603,74406.30873875,235
2022-11-06 02:00:00,1667700000,0.99585,0.99631,0.99579,0.99591,0.99588,132660.55034805,155
2022-11-06 03:00:00,1667703600,0.9959,0.99634,0.99582,0.99602,0.99594,117639.01086782,136
2022-11-06 04:00:00,1667707200,0.996,0.99624,0.99591,0.99618,0.99604,28432.00626824,61
2022-11-06 05:00:00,1667710800,0.99604,0.99616,0.99584,0.99609,0.99597,64210.13680937,121
2022-11-06 06:00:00,1667714400,0.99586,0.99628,0.99582,0.99601,0.99604,77446.39606465,164
2022-11-06 07:00:00,1667718000,0.99601,0.99621,0.99543,0.99559,0.99558,302726.77439342,497
2022-11-06 08:00:00,1667721600,0.99559,0.99577,0.99538,0.99568,0.99558,173936.36051533,251
2022-11-06 09:00:00,1667725200,0.99569,0.99576,0.99533,0.99536,0.99546,157326.19714686,232
2022-11-06 10:00:00,1667728800,0.99538,0.99556,0.99533,0.99553,0.99541,49879.80726912,175
2022-11-06 11:00:00,1667732400,0.99556,0.99589,0.995,0.99542,0.99536,134219.31051178,327
2022-11-06 12:00:00,1667736000,0.99542,0.99563,0.99521,0.99539,0.99529,82035.65213376,182
2022-11-06 13:00:00,1667739600,0.9954,0.99558,0.99523,0.99532,0.99544,57230.72225041,97
2022-11-06 14:00:00,1667743200,0.99532,0.99565,0.99521,0.99537,0.99539,239482.91993757,253
2022-11-06 15:00:00,1667746800,0.9954,0.99564,0.99523,0.9956,0.99539,121754.43407818,160
2022-11-06 16:00:00,1667750400,0.99557,0.996,0.99518,0.9959,0.99535,162693.03170943,282
2022-11-06 17:00:00,1667754000,0.99589,0.99621,0.9953,0.99584,0.99579,100709.19865078,196
2022-11-06 18:00:00,1667757600,0.99582,0.99584,0.99249,0.99289,0.99421,5651179.4313964,1279
2022-11-06 19:00:00,1667761200,0.9932,0.9932,0.99236,0.99314,0.99272,241807.25912801,148
2022-11-06 20:00:00,1667764800,0.993,0.99315,0.99212,0.99241,0.99251,163023.71407182,204
2022-11-06 21:00:00,1667768400,0.99237,0.9924,0.99006,0.99136,0.99082,269102.64075606,279
2022-11-06 22:00:00,1667772000,0.99136,0.99236,0.98987,0.99166,0.99077,1086390.30063232,837
2022-11-06 23:00:00,1667775600,0.992,0.9936,0.99131,0.99263,0.99258,726929.53071158,929
2022-11-07 00:00:00,1667779200,0.99278,0.99433,0.99252,0.99265,0.99339,643178.96324146,560
2022-11-07 01:00:00,1667782800,0.99282,0.99374,0.9916,0.99313,0.99261,230675.92499435,258
2022-11-07 02:00:00,1667786400,0.99313,0.9938,0.99277,0.99357,0.99328,333005.04749737,310
2022-11-07 03:00:00,1667790000,0.99359,0.99452,0.99261,0.99373,0.99375,248181.13411177,355
2022-11-07 04:00:00,1667793600,0.99371,0.99421,0.9934,0.99399,0.99377,333944.45321944,466
2022-11-07 05:00:00,1667797200,0.99387,0.99531,0.99383,0.99434,0.99464,472117.61052491,359
2022-11-07 06:00:00,1667800800,0.99453,0.99488,0.99394,0.99407,0.99443,550578.78661851,585
2022-11-07 07:00:00,1667804400,0.99413,0.99456,0.99232,0.99283,0.99308,877173.45874703,1320
2022-11-07 08:00:00,1667808000,0.99268,0.99899,0.99252,0.99873,0.99639,1478739.68088059,1093
2022-11-07 09:00:00,1667811600,0.99868,1.00035,0.99789,0.99842,0.99932,1055270.26059431,692
2022-11-07 10:00:00,1667815200,0.9983,0.99934,0.9979,0.99791,0.99853,2872686.247209,998
2022-11-07 11:00:00,1667818800,0.99819,0.99891,0.99741,0.99796,0.99809,1086880.09529861,568
2022-11-07 12:00:00,1667822400,0.99798,0.9987,0.99672,0.99868,0.99767,813734.62032493,876
2022-11-07 13:00:00,1667826000,0.99868,0.99966,0.99751,0.9991,0.99868,927466.45957214,667
2022-11-07 14:00:00,1667829600,0.99926,1.00051,0.99785,0.99868,0.99947,593600.7460359,788
2022-11-07 15:00:00,1667833200,0.99886,1.0,0.9977,0.9997,0.99913,546944.26244161,578
2022-11-07 16:00:00,1667836800,0.99993,1.0,0.99848,0.99931,0.99929,557213.8063436,467
2022-11-07 17:00:00,1667840400,0.99926,1.0022,0.99901,1.00131,1.00095,834900.76851787,636
2022-11-07 18:00:00,1667844000,1.00125,1.00286,1.00107,1.00286,1.00184,655991.17011822,1187
2022-11-07 19:00:00,1667847600,1.00275,1.00334,1.00223,1.00234,1.00278,674799.28441337,629
2022-11-07 20:00:00,1667851200,1.00224,1.00285,1.00158,1.00158,1.00239,132367.13019257,581
2022-11-07 21:00:00,1667854800,1.00158,1.00226,1.00121,1.00196,1.00182,304876.63949494,516
2022-11-07 22:00:00,1667858400,1.00196,1.00232,1.00103,1.00122,1.00164,468592.7138665,814
2022-11-07 23:00:00,1667862000,1.00133,1.00187,1.00117,1.00163,1.00157,135106.91743805,294
2022-11-08 00:00:00,1667865600,1.00153,1.00273,1.00105,1.00231,1.00182,357949.70723638,504
2022-11-08 01:00:00,1667869200,1.00232,1.00248,1.00106,1.00138,1.00169,89927.45876563,299
2022-11-08 02:00:00,1667872800,1.00107,1.0013,1.00042,1.00056,1.00079,98232.68504751,278
2022-11-08 03:00:00,1667876400,1.00048,1.00124,1.00031,1.00092,1.00092,1614574.57692616,1787
2022-11-08 04:00:00,1667880000,1.0011,1.00118,0.99993,1.00028,1.00059,1926481.73743906,2525
2022-11-08 05:00:00,1667883600,1.00042,1.00059,0.99908,0.9991,0.99974,729475.97517275,1348
2022-11-08 06:00:00,1667887200,0.9991,1.0002,0.9986,0.99864,0.99954,388122.51057151,801
2022-11-08 07:00:00,1667890800,0.99906,0.99953,0.99784,0.99913,0.99879,398877.18331001,636
2022-11-08 08:00:00,1667894400,0.9992,0.99998,0.99764,0.99809,0.99886,639829.79513807,796
2022-11-08 09:00:00,1667898000,0.998,0.99989,0.9971,0.99986,0.99905,3609422.46810204,1537
2022-11-08 10:00:00,1667901600,0.9999,1.0,0.99885,0.99909,0.99946,1407589.45058382,1084
2022-11-08 11:00:00,1667905200,0.99916,1.00059,0.99871,0.9996,0.99967,2719755.99763684,2021
2022-11-08 12:00:00,1667908800,0.99952,0.99992,0.99832,0.99903,0.99918,1215484.79794537,1032
2022-11-08 13:00:00,1667912400,0.99905,1.0001,0.99893,0.99964,0.99951,935622.0618013,781
2022-11-08 14:00:00,1667916000,0.99964,1.001,0.99953,1.00079,1.00012,1565890.61259966,1445
2022-11-08 15:00:00,1667919600,1.0008,1.00698,1.0008,1.0064,1.005,2011855.3826253,1190
2022-11-08 16:00:00,1667923200,1.0064,1.0089,1.0058,1.0082,1.00731,3746086.6621108,4236
2022-11-08 17:00:00,1667926800,1.00828,1.009,1.0077,1.00863,1.00835,2391733.59956477,2819
2022-11-08 18:00:00,1667930400,1.00822,1.00942,1.00139,1.00552,1.00682,2923003.49096972,4512
2022-11-08 19:00:00,1667934000,1.00551,1.0062,0.98905,1.0025,1.00227,4582932.34588976,8741
2022-11-08 20:00:00,1667937600,1.0024,1.00647,0.99874,1.0048,1.0032,3555947.23733386,4648
2022-11-08 21:00:00,1667941200,1.0048,1.00637,1.00039,1.0044,1.00461,3032285.29307041,3179
2022-11-08 22:00:00,1667944800,1.00441,1.00747,0.99707,1.0046,1.00404,3317388.60560909,3739
2022-11-08 23:00:00,1667948400,1.0046,1.00533,1.00422,1.00492,1.00474,491200.46325982,1079
2022-11-09 00:00:00,1667952000,1.00499,1.00599,1.00344,1.00399,1.00431,375579.89531029,954
2022-11-09 01:00:00,1667955600,1.00396,1.00486,1.00322,1.00406,1.00416,303390.92525192,711
2022-11-09 02:00:00,1667959200,1.0041,1.0063,1.00373,1.00614,1.0057,2292718.78562668,1276
2022-11-09 03:00:00,1667962800,1.00615,1.00673,1.005,1.00541,1.00605,1117399.3932526,1376
2022-11-09 04:00:00,1667966400,1.00539,1.00559,1.00468,1.0051,1.00512,375583.65323494,841
2022-11-09 05:00:00,1667970000,1.00515,1.00569,1.00457,1.00526,1.00523,414196.40996181,1741
2022-11-09 06:00:00,1667973600,1.00515,1.00548,1.00374,1.00402,1.00435,993767.95926863,2093
2022-11-09 07:00:00,1667977200,1.00419,1.00557,1.00395,1.00397,1.00476,1512564.78725332,1819
2022-11-09 08:00:00,1667980800,1.00444,1.00647,1.00406,1.00546,1.00573,2733407.10256447,3157
2022-11-09 09:00:00,1667984400,1.00546,1.00574,1.00236,1.00368,1.0048,3492705.01676434,4364
2022-11-09 10:00:00,1667988000,1.00368,1.00428,1.00209,1.00345,1.00348,5100135.0686609,4121
