dtime,time,open,high,low,close,vwap,volume,count
2022-11-19 10:00:00,1668852000,1.03309,1.0332,1.03274,1.03288,1.033,88179.97944932,233
2022-11-19 11:00:00,1668855600,1.03274,1.03327,1.03273,1.03318,1.03297,164329.39956363,276
2022-11-19 12:00:00,1668859200,1.03318,1.03349,1.03293,1.03293,1.03337,82275.83130693,216
2022-11-19 13:00:00,1668862800,1.03329,1.03346,1.03279,1.03292,1.03292,178868.44486268,263
2022-11-19 14:00:00,1668866400,1.03314,1.03353,1.03291,1.03301,1.0331,61306.07713315,251
2022-11-19 15:00:00,1668870000,1.03327,1.03358,1.03292,1.03352,1.03335,114103.57750407,286
2022-11-19 16:00:00,1668873600,1.03355,1.0336,1.03321,1.03331,1.03357,334948.85556613,229
2022-11-19 17:00:00,1668877200,1.03356,1.03369,1.03303,1.03303,1.03341,49695.00316552,228
2022-11-19 18:00:00,1668880800,1.03304,1.03361,1.03271,1.03344,1.03295,218053.17881081,320
2022-11-19 19:00:00,1668884400,1.03311,1.03357,1.03304,1.03321,1.03316,31704.30254818,150
2022-11-19 20:00:00,1668888000,1.03322,1.03364,1.03311,1.03348,1.03348,218520.6088773,230
2022-11-19 21:00:00,1668891600,1.03338,1.03359,1.03242,1.03284,1.03279,608405.55753987,488
2022-11-19 22:00:00,1668895200,1.03283,1.03372,1.0327,1.03334,1.03323,575557.88457701,619
2022-11-19 23:00:00,1668898800,1.0333,1.03364,1.0328,1.0333,1.0333,243604.85825652,318
2022-11-20 00:00:00,1668902400,1.03352,1.03366,1.0323,1.03328,1.03315,198974.7796122,257
2022-11-20 01:00:00,1668906000,1.03285,1.03347,1.03262,1.03304,1.0329,84349.517002,91
2022-11-20 02:00:00,1668909600,1.03283,1.03335,1.03282,1.03285,1.03293,27784.09049103,87
2022-11-20 03:00:00,1668913200,1.03285,1.03359,1.03285,1.03348,1.03319,62337.14496517,70
2022-11-20 04:00:00,1668916800,1.03353,1.03355,1.03303,1.03329,1.0333,4690.70607496,77
2022-11-20 05:00:00,1668920400,1.03304,1.03357,1.03302,1.03342,1.03318,23079.21323286,75
2022-11-20 06:00:00,1668924000,1.03343,1.03355,1.03291,1.03339,1.03311,23543.41140247,122
2022-11-20 07:00:00,1668927600,1.03339,1.03372,1.03242,1.03356,1.03307,260889.50202348,261
2022-11-20 08:00:00,1668931200,1.03356,1.0338,1.03274,1.03313,1.03337,293688.24483598,334
2022-11-20 09:00:00,1668934800,1.03365,1.03381,1.03315,1.03331,1.0336,57062.98617726,160
2022-11-20 10:00:00,1668938400,1.03321,1.03392,1.033,1.03387,1.03356,259863.35634212,595
2022-11-20 11:00:00,1668942000,1.03386,1.03429,1.03277,1.03417,1.03365,324039.58148086,433
2022-11-20 12:00:00,1668945600,1.03416,1.03509,1.03229,1.03374,1.03357,512356.35046404,500
2022-11-20 13:00:00,1668949200,1.03373,1.03449,1.03346,1.03439,1.03387,383648.03822878,579
2022-11-20 14:00:00,1668952800,1.03438,1.03469,1.03365,1.03401,1.03423,365646.49015504,371
2022-11-20 15:00:00,1668956400,1.03428,1.03434,1.03389,1.0339,1.03405,236690.35886991,350
2022-11-20 16:00:00,1668960000,1.0339,1.0342,1.0339,1.03395,1.03393,428420.52700303,763
2022-11-20 17:00:00,1668963600,1.03418,1.03436,1.03368,1.03406,1.03393,131997.86052292,338
2022-11-20 18:00:00,1668967200,1.03408,1.03595,1.03368,1.03401,1.03484,177546.24172645,229
2022-11-20 19:00:00,1668970800,1.03391,1.0344,1.03367,1.0338,1.03382,92924.06520237,156
2022-11-20 20:00:00,1668974400,1.03417,1.03474,1.0327,1.03447,1.03381,603757.00000069,516
2022-11-20 21:00:00,1668978000,1.03394,1.03579,1.03241,1.0332,1.0335,922096.4872189,1084
2022-11-20 22:00:00,1668981600,1.03274,1.03386,1.03227,1.03353,1.0328,716233.20389417,694
2022-11-20 23:00:00,1668985200,1.03363,1.03404,1.03297,1.0337,1.03344,289553.9391011,631
2022-11-21 00:00:00,1668988800,1.0337,1.03393,1.03152,1.03198,1.03258,721996.24138309,984
2022-11-21 01:00:00,1668992400,1.03175,1.03202,1.0304,1.03124,1.03144,336833.39464037,541
2022-11-21 02:00:00,1668996000,1.03137,1.03144,1.0292,1.02925,1.03016,762087.02781877,864
2022-11-21 03:00:00,1668999600,1.0292,1.0306,1.02918,1.03049,1.03006,840609.09974428,751
2022-11-21 04:00:00,1669003200,1.03039,1.0307,1.02815,1.02861,1.02964,593019.77854685,819
2022-11-21 05:00:00,1669006800,1.02855,1.02873,1.02775,1.02866,1.02823,532666.03348831,497
2022-11-21 06:00:00,1669010400,1.02861,1.02906,1.02614,1.02636,1.02799,1722663.71321275,1083
2022-11-21 07:00:00,1669014000,1.0264,1.0277,1.02576,1.02604,1.02691,1864573.82033679,1482
2022-11-21 08:00:00,1669017600,1.02603,1.02799,1.026,1.02667,1.02701,1176316.22804742,1007
2022-11-21 09:00:00,1669021200,1.02667,1.02677,1.02321,1.02359,1.02483,1658886.09780713,1866
2022-11-21 10:00:00,1669024800,1.02359,1.02537,1.02349,1.02479,1.02459,1810823.85346336,1511
2022-11-21 11:00:00,1669028400,1.0249,1.0252,1.02345,1.02347,1.02415,1975795.38234682,1063
2022-11-21 12:00:00,1669032000,1.02352,1.02447,1.02294,1.02402,1.02362,913834.68220007,869
2022-11-21 13:00:00,1669035600,1.02416,1.02561,1.0234,1.02542,1.02466,1094309.18751642,795
2022-11-21 14:00:00,1669039200,1.02537,1.02581,1.02419,1.02569,1.02485,544894.80688227,529
2022-11-21 15:00:00,1669042800,1.02588,1.02642,1.02402,1.02435,1.02532,1433221.12828717,957
2022-11-21 16:00:00,1669046400,1.02399,1.02518,1.02342,1.02381,1.02438,1043900.68858192,1032
2022-11-21 17:00:00,1669050000,1.02381,1.02395,1.02259,1.02337,1.02344,1484841.41702427,881
2022-11-21 18:00:00,1669053600,1.0236,1.02466,1.02339,1.02361,1.02407,717254.49029358,852
2022-11-21 19:00:00,1669057200,1.02374,1.02523,1.02374,1.02398,1.02449,426471.49542026,613
2022-11-21 20:00:00,1669060800,1.02422,1.0251,1.02363,1.02465,1.02423,443392.83597776,898
2022-11-21 21:00:00,1669064400,1.02464,1.02464,1.024,1.02451,1.0242,564277.44851604,726
2022-11-21 22:00:00,1669068000,1.02426,1.02477,1.02402,1.02422,1.02442,274164.9399689,475
2022-11-21 23:00:00,1669071600,1.02431,1.02483,1.02401,1.02462,1.02442,196752.76094127,385
2022-11-22 00:00:00,1669075200,1.02465,1.02584,1.02432,1.02573,1.02529,176547.69185014,375
2022-11-22 01:00:00,1669078800,1.0254,1.02702,1.0254,1.02631,1.02638,73378.61517801,112
2022-11-22 02:00:00,1669082400,1.02643,1.027,1.02607,1.02689,1.02665,111009.48441466,192
2022-11-22 03:00:00,1669086000,1.02702,1.02715,1.02632,1.0265,1.02671,167862.6094097,219
2022-11-22 04:00:00,1669089600,1.02648,1.02664,1.02598,1.02645,1.02631,113102.75824086,260
2022-11-22 05:00:00,1669093200,1.02636,1.02637,1.025,1.02561,1.02548,255652.94949547,355
2022-11-22 06:00:00,1669096800,1.02566,1.02627,1.02504,1.02518,1.02573,448378.8767043,523
2022-11-22 07:00:00,1669100400,1.02507,1.02766,1.02503,1.02725,1.02588,1004504.85028733,533
2022-11-22 08:00:00,1669104000,1.0272,1.02862,1.02638,1.0277,1.02787,1058055.55686765,663
2022-11-22 09:00:00,1669107600,1.02752,1.02857,1.02652,1.02701,1.02727,1484601.46144298,709
2022-11-22 10:00:00,1669111200,1.02698,1.0292,1.0268,1.02794,1.0278,1207837.8163996,592
2022-11-22 11:00:00,1669114800,1.02812,1.02905,1.0262,1.02683,1.02783,3470571.41773865,1521
2022-11-22 12:00:00,1669118400,1.02682,1.02694,1.02544,1.02639,1.02628,2299267.17796499,1017
2022-11-22 13:00:00,1669122000,1.02639,1.02766,1.02589,1.02601,1.02701,1995568.84394981,1941
2022-11-22 14:00:00,1669125600,1.02601,1.02687,1.02543,1.02645,1.02624,2842569.76040287,1821
2022-11-22 15:00:00,1669129200,1.0264,1.02891,1.02639,1.02843,1.02799,2613100.23217986,1229
2022-11-22 16:00:00,1669132800,1.02841,1.02873,1.0268,1.0275,1.02766,1891491.61228858,1069
2022-11-22 17:00:00,1669136400,1.02754,1.02969,1.02714,1.02951,1.02789,1133279.45495614,1125
2022-11-22 18:00:00,1669140000,1.02961,1.031,1.02901,1.0306,1.02966,2878089.28475305,1675
2022-11-22 19:00:00,1669143600,1.03077,1.03083,1.02928,1.02962,1.02993,497406.79020322,620
2022-11-22 20:00:00,1669147200,1.0297,1.03064,1.02956,1.03012,1.02991,632212.74499686,773
2022-11-22 21:00:00,1669150800,1.03019,1.03092,1.03004,1.0307,1.03055,288952.45919288,508
2022-11-22 22:00:00,1669154400,1.03074,1.03101,1.03032,1.03093,1.03078,470833.23480786,624
2022-11-22 23:00:00,1669158000,1.03077,1.03113,1.03048,1.03103,1.03068,998268.62453369,1128
2022-11-23 00:00:00,1669161600,1.03107,1.03205,1.0306,1.03069,1.03148,761791.28996765,1351
2022-11-23 01:00:00,1669165200,1.03075,1.03141,1.03028,1.03135,1.03088,277750.1598796,243
2022-11-23 02:00:00,1669168800,1.03139,1.03298,1.03083,1.03279,1.03157,653704.72933864,752
2022-11-23 03:00:00,1669172400,1.03248,1.03273,1.0313,1.03166,1.0321,935353.36589508,817
2022-11-23 04:00:00,1669176000,1.0316,1.03179,1.03104,1.0316,1.03128,411711.20001802,384
2022-11-23 05:00:00,1669179600,1.03168,1.0331,1.03156,1.03271,1.03248,394340.50552872,407
2022-11-23 06:00:00,1669183200,1.03276,1.03368,1.03225,1.03322,1.03264,546717.89116002,415
2022-11-23 07:00:00,1669186800,1.03311,1.03538,1.03279,1.03516,1.03478,1737969.19605592,835
2022-11-23 08:00:00,1669190400,1.03482,1.03495,1.03121,1.0315,1.03269,1521260.16023983,725
2022-11-23 09:00:00,1669194000,1.03151,1.03274,1.0305,1.03238,1.03164,986070.21881871,511
2022-11-23 10:00:00,1669197600,1.03242,1.03242,1.02972,1.03126,1.03067,1069582.21805141,690
2022-11-23 11:00:00,1669201200,1.03126,1.03237,1.03092,1.03202,1.03157,1231620.67248252,523
2022-11-23 12:00:00,1669204800,1.032,1.03278,1.03135,1.03233,1.03231,1607156.36048979,987
2022-11-23 13:00:00,1669208400,1.03239,1.0339,1.03185,1.03314,1.03275,1546654.48700979,1111
2022-11-23 14:00:00,1669212000,1.03313,1.03723,1.03286,1.03692,1.03418,3496604.37734861,1509
2022-11-23 15:00:00,1669215600,1.03698,1.03842,1.03461,1.03782,1.03654,727797.68247841,1482
2022-11-23 16:00:00,1669219200,1.03783,1.03799,1.0358,1.03676,1.03646,1176232.30979898,1082
2022-11-23 17:00:00,1669222800,1.03666,1.03731,1.03599,1.03644,1.0366,1633141.75090457,1325
2022-11-23 18:00:00,1669226400,1.03644,1.0379,1.03604,1.0376,1.03676,806350.31089164,875
2022-11-23 19:00:00,1669230000,1.0375,1.04028,1.03695,1.0401,1.03926,1858632.1174939,1016
2022-11-23 20:00:00,1669233600,1.04009,1.0404,1.03937,1.0404,1.03985,451547.22486974,465
2022-11-23 21:00:00,1669237200,1.04037,1.04058,1.03944,1.03955,1.03991,154948.80665139,307
2022-11-23 22:00:00,1669240800,1.0399,1.04009,1.03931,1.04009,1.03969,96588.57374173,238
2022-11-23 23:00:00,1669244400,1.04037,1.04201,1.0401,1.04192,1.04136,362410.5191872,391
2022-11-24 00:00:00,1669248000,1.04192,1.04204,1.0405,1.04154,1.04109,308616.6092382,470
2022-11-24 01:00:00,1669251600,1.04164,1.04259,1.04132,1.04244,1.04205,377984.85838668,495
2022-11-24 02:00:00,1669255200,1.04237,1.0436,1.0419,1.04336,1.04273,404729.9918286,419
2022-11-24 03:00:00,1669258800,1.04335,1.0447,1.04308,1.0447,1.04378,197262.23155659,249
2022-11-24 04:00:00,1669262400,1.0446,1.04481,1.04334,1.0448,1.04378,303156.79707374,247
2022-11-24 05:00:00,1669266000,1.04478,1.04478,1.04352,1.0436,1.04417,565572.75836307,328
2022-11-24 06:00:00,1669269600,1.0435,1.044,1.04319,1.04321,1.04364,355511.65704152,291
2022-11-24 07:00:00,1669273200,1.04337,1.04422,1.042,1.04201,1.04361,1281421.30507075,478
2022-11-24 08:00:00,1669276800,1.04165,1.04264,1.04034,1.04089,1.04128,927078.46937436,607
2022-11-24 09:00:00,1669280400,1.041,1.04262,1.041,1.04214,1.04205,783107.89549243,523
2022-11-24 10:00:00,1669284000,1.04215,1.04306,1.03961,1.04064,1.04167,1304735.39715251,703
2022-11-24 11:00:00,1669287600,1.04084,1.04119,1.03849,1.04099,1.03971,2199074.51936358,618
2022-11-24 12:00:00,1669291200,1.0408,1.04148,1.04001,1.04108,1.04057,1036919.39807268,494
2022-11-24 13:00:00,1669294800,1.04122,1.04303,1.04086,1.04282,1.04183,1716880.73511717,749
2022-11-24 14:00:00,1669298400,1.04261,1.04323,1.04208,1.04292,1.04274,1671464.98348779,674
2022-11-24 15:00:00,1669302000,1.043,1.0436,1.0418,1.0424,1.04246,1029812.72890117,606
2022-11-24 16:00:00,1669305600,1.04195,1.04262,1.04121,1.04142,1.04188,545598.45054167,416
2022-11-24 17:00:00,1669309200,1.04142,1.04196,1.04084,1.04173,1.04129,445592.95147266,268
2022-11-24 18:00:00,1669312800,1.04171,1.0419,1.04104,1.0413,1.04146,848160.42210497,608
2022-11-24 19:00:00,1669316400,1.04144,1.04239,1.04126,1.04238,1.04158,155877.16940458,213
2022-11-24 20:00:00,1669320000,1.04248,1.04302,1.04109,1.04251,1.04205,389694.83550333,335
2022-11-24 21:00:00,1669323600,1.04251,1.04269,1.04178,1.04231,1.04232,266512.50715774,403
2022-11-24 22:00:00,1669327200,1.04231,1.04362,1.0411,1.0418,1.04184,451758.44588723,290
2022-11-24 23:00:00,1669330800,1.04164,1.04225,1.04153,1.04167,1.04174,107755.33639449,319
2022-11-25 00:00:00,1669334400,1.04211,1.04233,1.04078,1.04136,1.04135,231901.72681468,463
2022-11-25 01:00:00,1669338000,1.04159,1.04239,1.04117,1.04191,1.04186,110449.6936077,227
2022-11-25 02:00:00,1669341600,1.04204,1.04258,1.0417,1.04226,1.04217,122224.55402607,263
2022-11-25 03:00:00,1669345200,1.04209,1.04235,1.04145,1.04203,1.04183,208335.21945901,258
2022-11-25 04:00:00,1669348800,1.04254,1.04359,1.04229,1.04272,1.0428,263128.99248003,340
2022-11-25 05:00:00,1669352400,1.04267,1.04267,1.04104,1.04137,1.04157,89676.52215414,140
2022-11-25 06:00:00,1669356000,1.04152,1.04286,1.04103,1.04211,1.04143,268238.01635995,426
2022-11-25 07:00:00,1669359600,1.04267,1.04267,1.04088,1.04092,1.04177,487804.969467,651
2022-11-25 08:00:00,1669363200,1.0409,1.04261,1.04083,1.04162,1.04194,3799698.22118046,2502
2022-11-25 09:00:00,1669366800,1.04163,1.04232,1.038,1.03877,1.04096,1805537.38729209,855
2022-11-25 10:00:00,1669370400,1.03888,1.04197,1.0387,1.04097,1.04078,1330650.80536096,779
2022-11-25 11:00:00,1669374000,1.04091,1.04094,1.03881,1.03913,1.04023,723281.54670273,557
2022-11-25 12:00:00,1669377600,1.0391,1.03987,1.03801,1.03845,1.03886,3754279.51055927,1266
2022-11-25 13:00:00,1669381200,1.03825,1.03887,1.03654,1.03762,1.03767,1654358.48362762,721
2022-11-25 14:00:00,1669384800,1.03784,1.03898,1.03632,1.03824,1.03794,608235.38672347,422
2022-11-25 15:00:00,1669388400,1.03824,1.04103,1.03781,1.04064,1.03958,1587263.92035945,911
2022-11-25 16:00:00,1669392000,1.04071,1.04099,1.03929,1.04033,1.04035,2003795.90907538,1017
2022-11-25 17:00:00,1669395600,1.0402,1.04104,1.03992,1.04059,1.04046,108215.43567443,206
2022-11-25 18:00:00,1669399200,1.04085,1.04099,1.0398,1.04071,1.04055,392542.60841306,537
2022-11-25 19:00:00,1669402800,1.04103,1.0419,1.04048,1.0418,1.04115,329819.58546552,368
2022-11-25 20:00:00,1669406400,1.04162,1.04211,1.04126,1.04165,1.04172,134087.15466632,302
2022-11-25 21:00:00,1669410000,1.04158,1.04191,1.04047,1.0408,1.04099,792851.35194862,502
2022-11-25 22:00:00,1669413600,1.04084,1.04138,1.04054,1.04128,1.04092,171931.33759984,281
2022-11-25 23:00:00,1669417200,1.041,1.04151,1.04081,1.04125,1.04113,110339.98565974,174
2022-11-26 00:00:00,1669420800,1.04086,1.04131,1.04071,1.04129,1.04093,93972.27697142,165
2022-11-26 01:00:00,1669424400,1.04084,1.04173,1.04055,1.04091,1.04108,152400.6656345,253
2022-11-26 02:00:00,1669428000,1.04111,1.04117,1.04033,1.04086,1.04071,84770.34098881,109
2022-11-26 03:00:00,1669431600,1.04085,1.0409,1.04051,1.04084,1.04078,124290.91451093,162
2022-11-26 04:00:00,1669435200,1.04083,1.04089,1.04046,1.0407,1.04065,91938.07673489,85
2022-11-26 05:00:00,1669438800,1.04083,1.0409,1.04051,1.04089,1.04072,51527.1066042,73
2022-11-26 06:00:00,1669442400,1.04087,1.04089,1.04044,1.04062,1.04064,78057.04613857,158
2022-11-26 07:00:00,1669446000,1.04061,1.0409,1.04045,1.0406,1.04069,185793.47408649,175
2022-11-26 08:00:00,1669449600,1.04051,1.04091,1.04041,1.04085,1.04075,43877.31693469,85
2022-11-26 09:00:00,1669453200,1.0404,1.04079,1.04029,1.04035,1.04061,76602.01264798,102
2022-11-26 10:00:00,1669456800,1.04035,1.04127,1.04023,1.04051,1.04071,198705.19571091,166
2022-11-26 11:00:00,1669460400,1.04052,1.04107,1.0402,1.04021,1.04066,349056.78255249,242
2022-11-26 12:00:00,1669464000,1.04045,1.04059,1.04007,1.04016,1.04033,185153.00544258,172
2022-11-26 13:00:00,1669467600,1.04041,1.04047,1.04005,1.04014,1.04036,110452.37588734,150
2022-11-26 14:00:00,1669471200,1.04039,1.0407,1.04002,1.04038,1.04035,266268.83752355,347
2022-11-26 15:00:00,1669474800,1.04038,1.0409,1.0401,1.04023,1.04043,316398.71352994,361
2022-11-26 16:00:00,1669478400,1.04046,1.04096,1.04021,1.04096,1.04061,123071.48530613,180
2022-11-26 17:00:00,1669482000,1.04074,1.04074,1.0402,1.04023,1.04027,130390.76016956,143
2022-11-26 18:00:00,1669485600,1.04024,1.0406,1.04011,1.04014,1.04027,61053.70794763,159
2022-11-26 19:00:00,1669489200,1.04013,1.04063,1.0401,1.04032,1.04028,52296.35640031,157
2022-11-26 20:00:00,1669492800,1.04032,1.04053,1.04,1.04011,1.04017,199785.77517939,186
2022-11-26 21:00:00,1669496400,1.04029,1.04047,1.03997,1.04023,1.04021,108942.91335591,184
2022-11-26 22:00:00,1669500000,1.04023,1.04044,1.04001,1.04011,1.04024,75472.72334314,193
2022-11-26 23:00:00,1669503600,1.04031,1.04035,1.03991,1.04027,1.04012,107963.5658881,157
2022-11-27 00:00:00,1669507200,1.04019,1.04044,1.04,1.04041,1.04029,97020.20666236,104
2022-11-27 01:00:00,1669510800,1.04017,1.04046,1.0401,1.04046,1.04037,39802.93330156,56
2022-11-27 02:00:00,1669514400,1.04042,1.04052,1.04005,1.04011,1.04034,62787.71193987,70
2022-11-27 03:00:00,1669518000,1.04038,1.04046,1.04001,1.0402,1.04016,34260.35528455,63
2022-11-27 04:00:00,1669521600,1.0402,1.04059,1.04005,1.04025,1.0403,74842.63130478,69
2022-11-27 05:00:00,1669525200,1.04052,1.04052,1.04022,1.04025,1.04044,25616.23404191,38
2022-11-27 06:00:00,1669528800,1.04053,1.0407,1.04012,1.04021,1.04041,46631.3686244,86
2022-11-27 07:00:00,1669532400,1.04047,1.0405,1.04006,1.04038,1.04033,38136.30326842,84
2022-11-27 08:00:00,1669536000,1.04038,1.04069,1.04009,1.04023,1.04037,117440.81967187,174
2022-11-27 09:00:00,1669539600,1.04046,1.04069,1.0401,1.04054,1.04038,130057.23964253,146
2022-11-27 10:00:00,1669543200,1.04058,1.04077,1.04002,1.04045,1.04042,178450.44211156,352
2022-11-27 11:00:00,1669546800,1.04071,1.04076,1.04029,1.04029,1.04044,46369.49421386,206
2022-11-27 12:00:00,1669550400,1.04029,1.04087,1.04021,1.04065,1.04054,160503.77460722,234
2022-11-27 13:00:00,1669554000,1.04066,1.04079,1.0402,1.04042,1.04047,70918.996692,160
2022-11-27 14:00:00,1669557600,1.04066,1.04067,1.0402,1.04065,1.04047,90324.09828946,209
2022-11-27 15:00:00,1669561200,1.04041,1.04086,1.04041,1.04051,1.04064,51785.47090507,131
2022-11-27 16:00:00,1669564800,1.04052,1.04145,1.04051,1.04063,1.0409,187089.00306338,190
2022-11-27 17:00:00,1669568400,1.04103,1.04194,1.04061,1.04085,1.04106,165100.09053889,168
2022-11-27 18:00:00,1669572000,1.04085,1.04138,1.0399,1.04092,1.04071,204301.73965751,206
2022-11-27 19:00:00,1669575600,1.04092,1.04221,1.04048,1.04091,1.04126,166512.7474712,134
2022-11-27 20:00:00,1669579200,1.04091,1.04145,1.04042,1.04067,1.0409,102325.60123473,166
2022-11-27 21:00:00,1669582800,1.0408,1.0411,1.0396,1.03976,1.03975,688276.79916904,851
2022-11-27 22:00:00,1669586400,1.03961,1.03976,1.0375,1.03796,1.03829,765721.8031214,616
2022-11-27 23:00:00,1669590000,1.03796,1.0382,1.03668,1.03684,1.03744,1090441.76987973,700
2022-11-28 00:00:00,1669593600,1.03682,1.03863,1.03671,1.03812,1.0376,555857.09266803,323
2022-11-28 01:00:00,1669597200,1.03793,1.03829,1.03418,1.03485,1.03589,461990.06453701,681
2022-11-28 02:00:00,1669600800,1.03512,1.03641,1.03437,1.03608,1.03543,558508.75324239,413
2022-11-28 03:00:00,1669604400,1.03616,1.03616,1.03516,1.03551,1.03559,527059.44945822,308
2022-11-28 04:00:00,1669608000,1.03561,1.03644,1.03532,1.03614,1.03592,178420.16608741,189
2022-11-28 05:00:00,1669611600,1.03626,1.03628,1.03495,1.03553,1.0356,180056.48550886,232
2022-11-28 06:00:00,1669615200,1.03526,1.03792,1.03519,1.03738,1.03725,904445.31256274,455
2022-11-28 07:00:00,1669618800,1.03741,1.03847,1.03719,1.03738,1.03792,245767.69335134,836
2022-11-28 08:00:00,1669622400,1.03745,1.04392,1.03688,1.04391,1.04122,1353659.62154024,1065
2022-11-28 09:00:00,1669626000,1.04378,1.04578,1.04339,1.04468,1.04472,1188724.11125396,710
2022-11-28 10:00:00,1669629600,1.04474,1.04809,1.04398,1.04755,1.04669,1323640.87504187,820
2022-11-28 11:00:00,1669633200,1.04765,1.05,1.04742,1.04802,1.04936,2051276.27790211,1145
2022-11-28 12:00:00,1669636800,1.04843,1.04843,1.04678,1.04741,1.04735,5648009.21030582,2132
2022-11-28 13:00:00,1669640400,1.04749,1.04766,1.04454,1.04645,1.04618,4125238.64524819,1881
2022-11-28 14:00:00,1669644000,1.04643,1.04643,1.04225,1.04301,1.04441,2644731.79496451,1163
2022-11-28 15:00:00,1669647600,1.04296,1.04374,1.03933,1.03981,1.04088,4343023.80738913,1240
2022-11-28 16:00:00,1669651200,1.03984,1.04024,1.0377,1.03863,1.03862,3154390.33250858,1390
2022-11-28 17:00:00,1669654800,1.03861,1.03895,1.03718,1.03725,1.03818,1950252.38619159,836
2022-11-28 18:00:00,1669658400,1.03725,1.03758,1.03605,1.03638,1.03726,3021643.76028917,987
2022-11-28 19:00:00,1669662000,1.03648,1.03648,1.03421,1.03421,1.03568,882629.96828555,589
2022-11-28 20:00:00,1669665600,1.03447,1.03475,1.03367,1.03397,1.03401,315087.26668059,619
2022-11-28 21:00:00,1669669200,1.03417,1.03467,1.03394,1.0344,1.03436,399858.76536773,438
2022-11-28 22:00:00,1669672800,1.03445,1.03489,1.03438,1.03489,1.03459,153359.64398548,267
2022-11-28 23:00:00,1669676400,1.03462,1.03517,1.03441,1.03483,1.03481,153457.66894561,254
2022-11-29 00:00:00,1669680000,1.03494,1.03537,1.03416,1.03416,1.03462,659595.6024528,625
2022-11-29 01:00:00,1669683600,1.03421,1.03659,1.03348,1.03644,1.03523,286855.0973734,477
2022-11-29 02:00:00,1669687200,1.03636,1.03656,1.0354,1.0354,1.03603,529079.98082867,397
2022-11-29 03:00:00,1669690800,1.03546,1.03876,1.03546,1.03853,1.03783,323083.0939012,257
2022-11-29 04:00:00,1669694400,1.0384,1.03993,1.03792,1.03993,1.03868,287033.73166993,325
2022-11-29 05:00:00,1669698000,1.03971,1.03972,1.0386,1.0395,1.03931,326289.96117952,281
2022-11-29 06:00:00,1669701600,1.03972,1.03987,1.03613,1.03665,1.03825,268419.56093943,244
2022-11-29 07:00:00,1669705200,1.03654,1.03963,1.03632,1.03865,1.03745,169071.70106026,226
2022-11-29 08:00:00,1669708800,1.03873,1.04,1.03616,1.03907,1.03863,881157.23959071,578
2022-11-29 09:00:00,1669712400,1.03886,1.03912,1.0355,1.0362,1.03669,3188158.81478924,744
2022-11-29 10:00:00,1669716000,1.0362,1.03815,1.03604,1.03776,1.03712,2740887.82870434,731
